Airbnb_id,Host_id,Borough Code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
44162057,355019887,3,40.64326,-74.01623,Entire home/apt,124,1,49,6,146
44434069,10711933,3,40.60357,-73.95972,Entire home/apt,124,10,2,1,0
45214872,24041353,1,40.76157,-74.0015,Entire home/apt,124,7,4,1,0
45903786,16211060,1,40.81181,-73.94438,Entire home/apt,124,30,1,2,7
47395232,382617662,1,40.74744,-73.98877,Entire home/apt,124,1,36,7,117
47396113,382617662,1,40.7461,-73.98816,Entire home/apt,124,1,31,7,124
47396746,382617662,1,40.74768,-73.98693,Entire home/apt,124,1,46,7,108
47792569,363294652,1,40.7685,-73.95661,Entire home/apt,124,5,12,1,254
48078656,338314964,1,40.7187,-74.00965,Private room,124,30,0,1,180
48203117,20056779,4,40.72251,-73.85679,Entire home/apt,124,2,13,1,60
48281428,329544129,3,40.66853,-73.87581,Entire home/apt,124,2,10,1,130
48389643,388643659,1,40.82298,-73.94604,Entire home/apt,124,31,0,4,158
48449006,301831302,1,40.83009,-73.94089,Private room,124,1,1,11,361
49115129,199321754,1,40.79311,-73.94403,Entire home/apt,124,3,11,1,6
49908668,4112331,3,40.58166,-73.96884,Entire home/apt,124,2,4,1,354
51267023,408976756,3,40.65781,-73.97781,Private room,124,30,0,4,222
51424782,305240193,1,40.76489,-73.98663,Entire home/apt,124,30,0,307,326
51949504,6004860,4,40.75675177,-73.91106603,Entire home/apt,124,33,0,1,364
99085,522164,3,40.6867,-73.97469,Entire home/apt,123,30,22,1,212
341525,1732559,1,40.75594,-73.99283,Entire home/apt,123,4,81,4,157
474283,950232,1,40.76425,-73.98475,Entire home/apt,123,30,0,1,0
2298373,10149317,4,40.73068,-73.85823,Entire home/apt,123,7,69,5,304
2863530,14636480,4,40.77322,-73.92997,Entire home/apt,123,4,90,1,271
4956293,7463662,3,40.66439,-73.98737,Entire home/apt,123,30,149,1,0
6165032,25406101,3,40.66081,-73.96019,Entire home/apt,123,30,2,1,0
6449718,33675739,1,40.79296,-73.9388,Private room,123,30,50,2,0
8369401,31104953,3,40.66036,-73.98288,Entire home/apt,123,60,143,1,0
8593798,45226868,3,40.67418,-73.93968,Entire home/apt,123,30,60,1,244
8622301,45354224,4,40.76975,-73.91937,Private room,123,2,326,1,302
9238861,4396038,1,40.80838,-73.9597,Entire home/apt,123,30,2,1,0
9831392,49453860,4,40.72247,-73.84549,Entire home/apt,123,30,0,1,0
11486601,4964682,1,40.87698,-73.9086,Entire home/apt,123,3,67,2,306
13378609,45937956,4,40.75077,-73.89251,Entire home/apt,123,3,47,3,63
13689706,46083939,3,40.68989,-73.92505,Entire home/apt,123,30,34,1,0
13902725,6034354,1,40.75782,-73.98965,Private room,123,3,61,1,62
14037307,21935479,1,40.86822,-73.92027,Entire home/apt,123,3,18,2,323
14839830,48630747,4,40.72488,-73.80389,Entire home/apt,123,1,305,1,321
15725732,101604346,3,40.63459,-74.0248,Entire home/apt,123,1,382,1,339
16766743,109859103,3,40.65395,-73.9602,Entire home/apt,123,30,0,1,0
17465199,3637890,1,40.73416,-73.9979,Entire home/apt,123,30,3,1,0
17539341,7188712,1,40.83269,-73.94189,Private room,123,30,4,1,0
18422491,127667513,1,40.80976,-73.93915,Entire home/apt,123,30,1,2,217
19803462,139871790,1,40.7635,-73.95838,Entire home/apt,123,30,36,1,0
20459818,134428157,3,40.69457,-73.94819,Entire home/apt,123,30,100,4,160
22346131,156187884,4,40.75679,-73.92844,Entire home/apt,123,14,76,1,76
23027784,56283770,1,40.76443,-73.96626,Entire home/apt,123,30,3,7,161
24871506,3480784,1,40.7186,-73.9996,Private room,123,2,96,1,136
27788826,11376647,1,40.76785,-73.95344,Entire home/apt,123,30,3,1,0
27891791,205188960,3,40.65106,-73.92469,Entire home/apt,123,3,35,1,137
28891434,217793924,3,40.67364,-73.93575,Entire home/apt,123,3,98,1,181
28960455,218292717,4,40.76197,-73.90486,Entire home/apt,123,30,47,1,323
29073462,116381793,1,40.72046,-74.00025,Private room,123,30,3,1,0
30091911,16768238,1,40.76456,-73.98751,Entire home/apt,123,3,9,1,0
31060046,201718939,3,40.73182,-73.95607,Entire home/apt,123,30,3,1,27
32036822,36323224,1,40.84648,-73.93971,Private room,123,1,85,1,128
32678720,244361589,1,40.75876,-73.98846,Hotel room,123,1,371,10,364
34527987,7259859,3,40.68522,-73.9318,Entire home/apt,123,5,7,1,0
37253210,61842904,3,40.67816,-73.96565,Entire home/apt,123,30,6,4,23
39103956,299502034,1,40.71005,-74.01478,Entire home/apt,123,30,2,1,180
40632797,59369371,1,40.80812,-73.94245,Private room,123,2,0,1,305
40959735,7728010,3,40.69001,-73.95933,Entire home/apt,123,30,0,2,244
41048662,4372524,3,40.71585,-73.95142,Shared room,123,30,3,1,0
42151717,33472611,3,40.68759,-73.96062,Entire home/apt,123,30,0,1,0
42954820,193877,1,40.7585,-73.99144,Entire home/apt,123,30,0,1,0
45350372,6097120,3,40.68094,-73.9584,Private room,123,3,6,1,116
45849522,370226816,3,40.73233,-73.95112,Private room,123,1,12,4,312
46008926,343569213,1,40.75999,-73.96239,Entire home/apt,123,30,1,1,198
46692704,116889152,1,40.81856,-73.9451,Entire home/apt,123,1,16,3,114
47020052,274584744,3,40.67564,-73.94371,Entire home/apt,123,2,21,2,60
48631819,210133054,3,40.68021,-73.8642,Entire home/apt,123,2,21,1,261
48734332,393144996,1,40.71679,-73.991,Entire home/apt,123,30,0,1,350
49055211,235062143,4,40.76734,-73.86803,Entire home/apt,123,1,9,1,158
49815039,3073250,1,40.76723,-73.98567,Entire home/apt,123,30,2,1,14
49887648,179266454,2,40.8791,-73.86374,Entire home/apt,123,1,1,1,179
49946637,341752262,1,40.74645,-73.9887,Entire home/apt,123,1,42,12,351
50156834,387851556,4,40.59088,-73.78667,Entire home/apt,123,3,8,1,68
50225837,9727832,3,40.714577,-73.946495,Entire home/apt,123,14,0,1,226
50916578,213035338,3,40.64315,-73.94782,Entire home/apt,123,1,8,1,333
50934590,32908315,1,40.74649,-73.98852,Entire home/apt,123,1,6,4,125
50940387,7074749,3,40.67873,-73.96679,Entire home/apt,123,7,0,1,280
51019803,281914515,1,40.776732,-73.98140704,Entire home/apt,123,5,3,1,18
51216490,414596696,3,40.60328,-73.99278,Entire home/apt,123,1,5,1,336
51500397,226804666,3,40.69708846,-73.99503137,Private room,123,120,0,84,358
51814377,108756967,1,40.77388447,-73.94709347,Entire home/apt,123,1,0,1,153
67397,332189,1,40.80332,-73.95741,Private room,122,30,105,1,63
250323,1311870,1,40.71643,-73.99931,Entire home/apt,122,30,49,1,0
413504,1286417,3,40.71294,-73.94461,Private room,122,2,138,1,232
438513,2177462,3,40.65712,-73.96105,Entire home/apt,122,4,107,1,103
2435408,7503643,3,40.72747,-73.94197,Entire home/apt,122,30,14,47,329
2461439,12586492,1,40.72074,-73.98944,Entire home/apt,122,28,190,1,248
5598465,18941320,4,40.76244,-73.9249,Entire home/apt,122,30,7,1,0
6192999,32117091,3,40.70956,-73.95878,Entire home/apt,122,30,36,1,0
7858468,8552927,1,40.76467,-73.99121,Private room,122,1,379,1,319
8426915,44378396,4,40.66985,-73.7766,Entire home/apt,122,1,10,1,142
11927032,12986134,3,40.68125,-73.91682,Entire home/apt,122,7,30,1,106
16172073,105572605,3,40.64701,-73.96012,Entire home/apt,122,2,50,1,0
16719568,7857773,3,40.72387,-73.94167,Entire home/apt,122,30,21,1,0
18586873,129062212,1,40.75823,-73.99056,Entire home/apt,122,30,61,1,285
19692421,120762452,1,40.75004,-73.97598,Entire home/apt,122,30,7,83,363
20135558,143186772,4,40.69547,-73.79935,Entire home/apt,122,4,146,1,98
21620762,157284647,1,40.78792,-73.95156,Entire home/apt,122,4,150,1,7
21822619,1280731,4,40.666,-73.7716,Entire home/apt,122,1,341,1,360
23060192,19930911,3,40.67308,-73.94051,Entire home/apt,122,1,246,1,189
23839337,55302128,4,40.74341,-73.95568,Private room,122,30,27,1,0
29034966,145002203,3,40.5785,-73.96345,Entire home/apt,122,1,196,2,40
29583389,20283518,3,40.70363,-73.94278,Private room,122,30,53,1,0
30801197,14818535,4,40.73901,-73.89846,Private room,122,3,42,1,0
33883497,255882354,3,40.67829,-73.94821,Entire home/apt,122,2,85,1,263
35224560,163421878,4,40.74466,-73.91317,Private room,122,1,37,3,338
36220419,272419087,3,40.62614,-73.91399,Entire home/apt,122,4,44,1,169
36991984,183059897,3,40.66981,-73.87756,Entire home/apt,122,2,180,2,331
42814604,506980,3,40.69125,-73.98392,Entire home/apt,122,4,0,1,0
43847085,68225611,2,40.81917,-73.81462,Entire home/apt,122,1,111,1,215
44102245,151150981,1,40.78043,-73.94892,Entire home/apt,122,5,26,2,225
44233602,11907087,1,40.82796,-73.94759,Entire home/apt,122,2,34,1,328
44403423,308493786,1,40.78072,-73.9476,Entire home/apt,122,5,17,1,225
47397326,382617662,1,40.74757,-73.98887,Entire home/apt,122,1,39,7,357
47469987,353267257,4,40.66048,-73.73905,Entire home/apt,122,2,23,1,167
48942624,9293730,1,40.77114,-73.95679,Entire home/apt,122,30,1,29,329
49124895,395972423,3,40.65763,-73.89398,Entire home/apt,122,2,13,1,3
50888320,50881897,3,40.69717,-73.9847,Private room,122,1,7,1,39
51157342,224979517,3,40.68546,-73.96251,Entire home/apt,122,7,0,1,233
51401513,416292655,3,40.69212,-73.96066,Entire home/apt,122,1,4,1,13
51535885,70491648,3,40.67284002,-73.98402631,Private room,122,1,0,1,313
51548261,226804666,1,40.75189638,-73.99301913,Private room,122,120,0,84,358
51548319,226804666,1,40.75342,-73.99304,Private room,122,120,0,84,358
51827299,342002500,4,40.76608999,-73.87581899,Entire home/apt,122,1,2,1,352
52002141,401202937,1,40.74832338,-73.98717205,Private room,122,1,0,18,76
36442,137432,3,40.67447,-73.96619,Entire home/apt,121,30,4,1,314
698132,3577509,3,40.69149,-73.93662,Entire home/apt,121,5,282,1,106
747159,3801683,1,40.73172,-73.98452,Private room,121,4,161,1,94
820218,337159,1,40.73092,-73.9856,Entire home/apt,121,2,6,1,0
1354415,7136700,3,40.67948,-73.94382,Entire home/apt,121,3,189,4,250
1356710,4783987,1,40.72547,-73.97711,Private room,121,1,185,1,38
3652230,681225,4,40.58861,-73.81489,Private room,121,30,51,1,365
4738429,295128,2,40.81215,-73.85503,Private room,121,1,18,6,287
6716066,6226676,1,40.80811,-73.94791,Entire home/apt,121,30,1,1,0
7010681,36754170,3,40.65478,-73.96122,Entire home/apt,121,30,2,1,0
7724031,40585281,1,40.84595,-73.93991,Private room,121,30,0,1,0
9759525,50331528,1,40.76611,-73.98243,Entire home/apt,121,30,3,1,0
11117439,57755346,1,40.78963,-73.94705,Entire home/apt,121,30,33,1,0
12684394,49902290,1,40.82507,-73.93889,Private room,121,30,2,1,0
13668941,79492070,1,40.8203,-73.95401,Entire home/apt,121,30,7,1,0
14281865,43438475,3,40.66669,-73.98974,Entire home/apt,121,30,177,3,205
15360787,98053423,1,40.80924,-73.94368,Private room,121,1,55,1,140
16154904,32610275,1,40.71935,-73.99366,Private room,121,30,0,1,0
16405126,50097540,3,40.70747,-73.94019,Entire home/apt,121,30,42,1,0
17097239,114736959,3,40.576569,-73.985207,Entire home/apt,121,3,144,5,164
17552185,117035626,3,40.67413,-73.97955,Entire home/apt,121,2,169,1,77
18670480,6356476,3,40.68906,-73.94336,Entire home/apt,121,30,1,1,0
19891602,8199671,3,40.69385,-73.94844,Entire home/apt,121,30,10,1,0
19968961,6393112,1,40.74285,-74.00075,Private room,121,30,0,1,0
20235591,144200262,2,40.90909,-73.90145,Private room,121,3,0,1,0
20617748,31884399,4,40.68507,-73.73344,Entire home/apt,121,1,5,1,131
20738759,2687071,3,40.6901,-73.99355,Entire home/apt,121,30,32,1,0
21427369,109909474,3,40.68692,-73.96185,Entire home/apt,121,2,164,1,273
21452348,7390361,1,40.7401,-73.99889,Entire home/apt,121,30,6,1,0
21901025,1483578,5,40.6438,-74.08443,Private room,121,30,88,1,365
22086471,3965297,3,40.73152,-73.959,Entire home/apt,121,30,9,1,0
22232328,57470846,1,40.78513,-73.97759,Entire home/apt,121,30,0,1,0
24157013,182039779,3,40.68041,-73.9923,Entire home/apt,121,30,7,1,0
26013177,195520304,3,40.64033,-73.89385,Entire home/apt,121,2,158,1,252
26387674,37274021,3,40.68446,-73.95535,Private room,121,3,78,1,139
26662711,104117770,1,40.7671,-73.99098,Entire home/apt,121,30,7,1,0
29776313,864766,3,40.66897,-73.97613,Entire home/apt,121,30,10,1,61
30397278,228250502,1,40.73677,-73.98234,Shared room,121,1,18,1,82
34652720,175116422,5,40.58032,-74.11117,Entire home/apt,121,4,40,2,314
34896977,261995854,4,40.68281,-73.82784,Entire home/apt,121,2,58,1,328
37093438,85281944,3,40.66106,-73.92277,Entire home/apt,121,1,52,1,349
39224718,301015334,1,40.75983,-73.98777,Private room,121,4,63,1,22
40781102,72687291,3,40.6844,-73.95347,Entire home/apt,121,3,49,1,327
43690836,163626113,1,40.75303,-73.96598,Entire home/apt,121,30,2,3,17
43869863,168054716,4,40.58856,-73.81498,Private room,121,1,7,2,361
44010749,305240193,1,40.76263,-73.99054,Entire home/apt,121,30,0,307,276
44147843,355019887,3,40.64313,-74.01602,Entire home/apt,121,1,62,6,144
44206134,257766613,4,40.76999,-73.92798,Entire home/apt,121,1,2,3,0
45911932,17412395,3,40.66742,-73.95085,Private room,121,1,0,3,136
46158284,366800813,2,40.87638,-73.86162,Entire home/apt,121,1,66,1,360
46159103,112932058,3,40.63349,-73.94547,Entire home/apt,121,10,7,2,313
46183563,125857,1,40.72334,-73.98926,Private room,121,4,1,2,295
46705156,377484768,3,40.66842,-73.89919,Entire home/apt,121,3,54,2,324
47264963,305240193,1,40.75599,-73.99532,Entire home/apt,121,30,0,307,341
47747711,241888265,3,40.58724,-73.94376,Entire home/apt,121,3,23,1,331
49051926,391596394,4,40.67991,-73.8253,Entire home/apt,121,31,0,1,336
49176281,237012544,3,40.63819,-73.90988,Private room,121,4,1,1,180
49561526,59061365,3,40.67928,-73.90968,Entire home/apt,121,1,36,4,75
49941051,122507850,1,40.79797,-73.94404,Entire home/apt,121,30,1,1,36
50231277,301831302,3,40.68385,-73.95071,Entire home/apt,121,1,0,11,180
50397515,407129951,3,40.65858,-73.96109,Entire home/apt,121,3,11,1,247
50635368,10164435,4,40.75577,-73.92812,Entire home/apt,121,1,14,4,270
50751573,4852748,1,40.80718,-73.94536,Private room,121,3,2,10,362
51226832,396937375,1,40.78923,-73.94778,Entire home/apt,121,30,0,9,311
51773968,314978616,3,40.68086391,-73.94129816,Entire home/apt,121,1,0,1,348
62891,306545,1,40.72297,-73.98265,Entire home/apt,120,4,205,2,93
89205,257306,1,40.72626,-73.98408,Entire home/apt,120,30,43,1,164
150989,727084,3,40.71584,-73.96355,Entire home/apt,120,30,18,1,0
205867,1012691,3,40.72002,-73.94238,Entire home/apt,120,4,101,1,275
262478,535128,1,40.71881,-73.9879,Private room,120,30,11,1,364
275976,1417757,3,40.68413,-73.93538,Entire home/apt,120,30,227,1,117
299062,236421,1,40.77433,-73.95339,Private room,120,30,0,2,0
353317,314377,1,40.71481,-73.99059,Private room,120,30,159,1,120
367810,1728785,3,40.73626,-73.95634,Private room,120,5,3,1,245
498052,2426779,3,40.71493,-73.96106,Private room,120,1,153,1,63
544039,2674637,3,40.64445,-74.00279,Entire home/apt,120,30,0,1,0
583352,2423042,1,40.72326,-73.97969,Entire home/apt,120,60,5,1,0
597624,2954680,3,40.67636,-73.98098,Entire home/apt,120,30,11,1,0
643591,81335,1,40.78279,-73.97317,Entire home/apt,120,30,8,5,47
645922,1740784,1,40.7454,-73.9831,Private room,120,30,41,1,0
689900,475916,1,40.8042,-73.96787,Private room,120,30,95,1,0
690849,284224,1,40.72952,-73.98479,Entire home/apt,120,30,45,1,324
698094,3569392,1,40.76221,-73.97787,Private room,120,30,31,1,0
719329,3711499,3,40.67456,-73.96245,Entire home/apt,120,30,13,1,0
798429,4204890,1,40.82395,-73.94926,Entire home/apt,120,3,210,1,93
847648,3989285,1,40.82771,-73.94468,Entire home/apt,120,30,11,1,302
850712,4442608,1,40.73063,-74.00037,Entire home/apt,120,30,22,1,8
890794,4731046,4,40.75218,-73.89253,Private room,120,180,0,1,362
1000788,4797532,3,40.67126,-73.95943,Entire home/apt,120,30,1,2,214
1327940,3290436,3,40.65352,-73.96186,Entire home/apt,120,60,13,1,125
1403870,7576337,1,40.72638,-74.00134,Entire home/apt,120,30,87,1,0
1533652,8178950,1,40.78193,-73.97302,Entire home/apt,120,30,93,1,33
1589715,8481125,1,40.76135,-73.96065,Private room,120,30,19,2,335
1633924,8680097,3,40.68583,-73.9263,Entire home/apt,120,30,82,1,0
1646432,8732694,3,40.68489,-73.95341,Entire home/apt,120,5,251,2,243
1709089,3093378,3,40.71427,-73.9597,Entire home/apt,120,30,32,1,0
1806440,3820014,3,40.71912,-73.95743,Private room,120,3,13,3,46
1806651,3267818,3,40.70595,-73.92889,Entire home/apt,120,30,2,1,0
1831227,6499364,1,40.8117,-73.93907,Entire home/apt,120,30,38,1,114
1913540,325455,3,40.68678,-73.97325,Entire home/apt,120,30,2,1,0
1917703,9943097,1,40.74918,-73.98486,Private room,120,30,2,1,358
1919896,1345452,3,40.67676,-73.95793,Entire home/apt,120,30,11,1,0
1987627,10251511,1,40.78983,-73.97899,Entire home/apt,120,30,5,1,0
2008190,8481125,1,40.76348,-73.95796,Private room,120,30,12,2,335
2011692,2933058,1,40.80427,-73.96569,Private room,120,30,9,1,61
2023357,10398270,1,40.78727,-73.95093,Entire home/apt,120,30,4,1,0
2026869,10411521,1,40.7282,-73.9834,Entire home/apt,120,30,0,1,0
2061811,10552208,1,40.77751,-73.97972,Entire home/apt,120,30,3,1,0
2106706,1534243,1,40.72859,-73.98957,Private room,120,30,0,1,0
2262357,11552512,4,40.74542,-73.92352,Entire home/apt,120,30,8,1,87
2636396,13499885,1,40.72877,-73.98566,Private room,120,30,5,2,0
2636731,13295673,1,40.76545,-73.98882,Private room,120,30,6,1,0
2793630,14289427,1,40.71364,-73.99216,Private room,120,30,14,3,0
2814931,14399467,2,40.80656,-73.928,Entire home/apt,120,30,89,2,0
2913960,14883031,3,40.68452,-73.99093,Entire home/apt,120,30,92,1,335
3056451,15559190,1,40.72916,-74.00433,Entire home/apt,120,30,5,1,0
3083899,15638528,1,40.78087,-73.97812,Entire home/apt,120,30,1,1,0
3161739,14736455,3,40.69378,-73.95155,Entire home/apt,120,4,60,1,66
3352030,317692,3,40.68859,-73.98682,Entire home/apt,120,30,4,1,0
3585974,3588028,1,40.72205,-73.98838,Entire home/apt,120,30,18,1,0
3628190,14905237,3,40.64548,-73.95918,Entire home/apt,120,30,12,1,0
3766770,17479416,1,40.80519,-73.9364,Entire home/apt,120,3,86,3,343
3767079,17479416,1,40.8022,-73.93881,Entire home/apt,120,3,89,3,343
3780113,5785240,1,40.8096,-73.94712,Entire home/apt,120,5,95,1,287
3818298,3856533,1,40.80259,-73.95563,Private room,120,31,23,1,0
3836199,19758179,4,40.76412,-73.88197,Entire home/apt,120,30,127,1,330
3840324,10366196,3,40.70824,-73.94681,Entire home/apt,120,9,19,1,0
3848431,19839188,1,40.81923,-73.95248,Entire home/apt,120,25,12,1,240
3929669,622694,3,40.73094,-73.95202,Entire home/apt,120,30,12,1,0
4028670,7877288,1,40.72102,-73.98622,Entire home/apt,120,30,0,1,0
4058515,325994,3,40.69171,-73.95997,Entire home/apt,120,30,5,1,0
4071007,10135,1,40.72201,-74.00046,Private room,120,30,84,2,158
4206087,2423107,3,40.66244,-73.95929,Entire home/apt,120,30,4,1,0
4249342,2495483,1,40.70771,-74.00794,Private room,120,7,32,1,103
4365328,2814004,1,40.72227,-73.98165,Private room,120,30,14,1,0
4405156,5787701,1,40.78796,-73.9506,Entire home/apt,120,30,87,1,16
4481694,567972,3,40.69749,-73.93488,Entire home/apt,120,30,4,1,244
4492821,743716,3,40.68314,-73.98238,Entire home/apt,120,30,3,1,0
4546721,23573737,3,40.71033,-73.94728,Entire home/apt,120,30,1,1,0
4550602,23533897,3,40.67451,-73.95082,Private room,120,1,85,6,2
4642913,16035346,3,40.65022,-73.97724,Entire home/apt,120,7,23,1,264
4685985,4357223,3,40.70707,-73.9532,Private room,120,30,0,1,0
4708314,1265619,3,40.71968,-73.95867,Entire home/apt,120,6,12,1,0
4717237,2358032,3,40.70157,-73.9249,Entire home/apt,120,3,9,1,167
4744592,6648212,1,40.81431,-73.96217,Entire home/apt,120,30,4,1,0
4853287,23621417,3,40.71026,-73.9509,Entire home/apt,120,30,0,1,0
4866875,87473,3,40.73059,-73.95257,Entire home/apt,120,30,3,1,2
4978607,2316247,1,40.78075,-73.98359,Entire home/apt,120,30,10,1,0
4995083,25748492,1,40.72767,-73.98335,Entire home/apt,120,30,8,1,0
5028135,3560446,3,40.71958,-73.95504,Entire home/apt,120,2,72,1,0
5105514,26380626,3,40.71792,-73.95211,Entire home/apt,120,30,1,1,0
5319150,3865502,3,40.71268,-73.95693,Entire home/apt,120,30,21,1,304
5319431,27315132,1,40.78673,-73.95512,Entire home/apt,120,30,26,1,326
5371463,1295576,3,40.69158,-73.95634,Entire home/apt,120,30,100,1,0
5411787,21327210,3,40.63883,-74.0276,Entire home/apt,120,3,28,2,38
5418312,25237492,1,40.76122,-73.96103,Entire home/apt,120,30,20,34,260
5465270,4413909,3,40.68645,-73.99088,Entire home/apt,120,30,7,1,0
5534660,28699661,3,40.73249,-73.95373,Entire home/apt,120,30,17,1,0
5567361,16910623,3,40.65534,-73.95993,Entire home/apt,120,3,380,1,257
5693978,29518961,1,40.77978,-73.9779,Entire home/apt,120,30,1,1,0
5769218,29452212,1,40.76545,-73.95668,Entire home/apt,120,30,0,1,0
5806829,4473420,3,40.68821,-73.9903,Private room,120,30,0,1,0
6048583,31389734,1,40.7299,-73.99632,Entire home/apt,120,30,1,1,0
6085109,8448216,3,40.67404,-74.00993,Entire home/apt,120,43,0,1,0
6091850,31614694,4,40.76081,-73.92886,Entire home/apt,120,3,226,1,227
6227680,23548583,3,40.65249,-73.9439,Entire home/apt,120,30,28,2,187
6292893,2563284,1,40.72104,-73.98131,Entire home/apt,120,30,6,1,0
6328175,25697753,1,40.80862,-73.96435,Entire home/apt,120,30,2,1,0
6333850,11127879,3,40.6726,-73.92859,Private room,120,30,0,1,0
6388315,9815198,1,40.77752,-73.9777,Entire home/apt,120,150,0,1,365
6512929,34052554,1,40.77499,-73.94875,Entire home/apt,120,30,1,1,0
6553257,34272645,5,40.63395,-74.08691,Entire home/apt,120,4,82,1,356
6576327,33680030,1,40.82079,-73.95803,Entire home/apt,120,30,3,1,0
6582467,2566034,3,40.67324,-73.97904,Entire home/apt,120,5,7,1,312
6609293,26228337,3,40.68023,-73.97922,Entire home/apt,120,30,19,1,0
6642103,10025306,3,40.67747,-73.91064,Entire home/apt,120,30,1,1,0
6654304,34828488,3,40.64205,-73.9036,Private room,120,2,13,2,62
6731564,35254359,4,40.76773,-73.92256,Entire home/apt,120,30,0,1,0
6738207,8965532,1,40.71992,-73.9894,Entire home/apt,120,30,11,1,0
6797564,35581556,1,40.73727,-73.98432,Entire home/apt,120,30,0,1,0
6854013,22136368,3,40.68603,-73.92204,Entire home/apt,120,30,0,1,0
6902855,36176332,3,40.6527,-73.9668,Entire home/apt,120,30,19,1,0
6967861,36534042,3,40.61948,-74.03708,Entire home/apt,120,30,1,1,0
6985888,25237492,1,40.78263,-73.9842,Entire home/apt,120,30,11,34,326
6988265,36634420,1,40.85009,-73.93979,Entire home/apt,120,30,0,1,0
7094462,10896584,3,40.73227,-73.95875,Entire home/apt,120,30,6,1,0
7094619,37186427,1,40.74403,-73.97938,Private room,120,30,1,1,0
7108852,20439826,3,40.6923,-73.95414,Entire home/apt,120,3,14,1,0
7239575,37904263,1,40.76272,-73.95718,Entire home/apt,120,30,5,1,0
7264263,5030772,1,40.77214,-73.95348,Entire home/apt,120,30,13,1,0
7327833,27630423,3,40.67527,-73.94236,Entire home/apt,120,30,2,1,0
7382982,19504544,1,40.72911,-74.00338,Private room,120,30,2,1,0
7396662,7489344,1,40.71574,-73.98962,Private room,120,30,18,1,0
7402303,11962385,4,40.76764,-73.92034,Entire home/apt,120,30,3,1,0
7439734,17085996,1,40.71198,-74.00656,Entire home/apt,120,30,0,1,0
7517614,39389693,1,40.83161,-73.94498,Entire home/apt,120,30,3,1,0
7560918,39635423,3,40.71272,-73.96632,Entire home/apt,120,30,0,1,0
7573221,5287536,3,40.72961,-73.95656,Entire home/apt,120,30,0,1,0
7680504,1550888,3,40.67503,-73.9183,Entire home/apt,120,30,13,4,305
7916802,20336015,1,40.7699,-73.98985,Private room,120,30,1,1,0
7919372,23533897,3,40.67422,-73.95252,Private room,120,1,43,6,2
7955150,41951749,3,40.66489,-73.98994,Entire home/apt,120,30,8,1,0
8151183,5983145,3,40.69693,-73.91153,Entire home/apt,120,30,60,1,256
8155028,43052750,1,40.70951,-74.01623,Entire home/apt,120,30,7,1,0
8183854,43172104,1,40.73089,-74.00307,Entire home/apt,120,30,0,2,38
8207003,4307662,1,40.72546,-73.97657,Entire home/apt,120,30,3,1,0
8286476,23936958,1,40.72655,-73.99108,Private room,120,30,4,1,0
8425657,3404110,3,40.6942,-73.96879,Entire home/apt,120,30,1,1,0
8532128,44923714,1,40.78128,-73.95238,Entire home/apt,120,30,2,1,0
8608841,17258663,3,40.71146,-73.95693,Entire home/apt,120,30,1,1,0
8621113,4308094,1,40.71732,-73.98935,Entire home/apt,120,30,2,1,0
8671663,45550171,5,40.60494,-74.07337,Entire home/apt,120,1,36,1,326
8808863,496979,3,40.67301,-73.97598,Entire home/apt,120,30,1,1,0
8897305,46544348,1,40.77781,-73.9477,Entire home/apt,120,30,2,1,0
9040796,21716352,1,40.74253,-73.98268,Entire home/apt,120,30,4,1,0
9092903,552067,3,40.7087,-73.94918,Entire home/apt,120,30,9,1,0
9116868,8503277,1,40.72802,-73.97951,Entire home/apt,120,30,3,1,0
9133959,3092054,1,40.76642,-73.98621,Entire home/apt,120,360,0,1,0
9191908,14340851,1,40.70461,-74.00881,Entire home/apt,120,30,0,1,0
9219588,12864943,4,40.75855,-73.91021,Entire home/apt,120,30,1,2,0
9358066,34654571,1,40.70902,-74.01535,Entire home/apt,120,30,0,1,0
9361349,48577772,1,40.72776,-73.98926,Entire home/apt,120,30,6,1,0
9371173,6337128,3,40.71971,-73.94484,Entire home/apt,120,30,0,1,0
9381449,27499750,3,40.70838,-73.94269,Entire home/apt,120,30,0,1,0
9414237,14435697,3,40.67309,-73.97417,Entire home/apt,120,30,0,1,0
9414521,23850513,1,40.80816,-73.95947,Entire home/apt,120,30,3,1,0
9573394,26787684,3,40.6586,-73.98485,Entire home/apt,120,30,0,1,0
9707498,43438475,3,40.66714,-73.98901,Entire home/apt,120,30,171,3,179
9714870,202665,3,40.68553,-73.95855,Entire home/apt,120,30,4,1,0
9747059,50282201,1,40.79901,-73.96811,Private room,120,30,0,1,0
9748877,24260658,1,40.79449,-73.93591,Private room,120,30,61,4,0
9755074,33401596,3,40.69199,-73.94747,Entire home/apt,120,30,5,1,0
9790995,39615319,1,40.73248,-73.98898,Private room,120,30,3,1,0
9840355,3242525,1,40.73051,-74.00279,Entire home/apt,120,30,1,1,0
9851704,12871485,3,40.68237,-73.94778,Entire home/apt,120,30,9,1,0
9897418,49120239,1,40.8138,-73.93811,Entire home/apt,120,7,0,1,0
9925760,51021121,1,40.7202,-73.98284,Private room,120,30,1,1,0
9956834,18999923,1,40.81817,-73.94474,Entire home/apt,120,3,129,2,70
9978426,5904463,1,40.72308,-73.98199,Private room,120,30,1,4,0
