hotel_id,name,city,postal_code,latitude,longitude,star_rating,high_rate,low_rate,address_id
479871,Hampton Inn Potsdam,Potsdam,13676,44.68268,-74.98697,2.5,169.37,134.37,1422
126553,Days Inn Poughkeepsie,Poughkeepsie,12603,41.69494,-73.89733,2,129.17,87.2,1423
119064,Courtyard by Marriott Poughkeepsie,Poughkeepsie,12601,41.66991,-73.9294,3,139.49,101.49,1424
152242,Holiday Inn Express Poughkeepsie,Poughkeepsie,12601,41.67661,-73.92831,2.5,306,227,1425
127531,Poughkeepsie Inn,Poughkeepsie,12601,41.6673,-73.92977,2,73.49,72.49,1426
251498,Best Western Plus The Inn & Suites At The Falls,Poughkeepsie,12603,41.65462,-73.87083,2.5,219.99,170.99,1427
313757,Mercury Grand Hotel,Poughkeepsie,12601,41.63856,-73.91917,3,179.5657,89.7828,1428
267296,Hampton Inn & Suites Poughkeepsie,Poughkeepsie,12601,41.6493,-73.92682,2.5,139,119,1429
222606,Residence Inn by Marriott Poughkeepsie,Poughkeepsie,12601,41.66246,-73.9302,3,230.37,229.37,1430
261546,Red Roof Inn PLUS+ Poughkeepsie,Poughkeepsie,12601,41.64864,-73.92628,2.5,193.06,106.06,1431
411200,Port Lodge Motel Pulaski,Pulaski,13142,43.56214,-76.18818,2,47.33,46.33,1432
258252,Knights Inn Pulaski,Pulaski,13142,43.55406,-76.11128,2,90.22,59.99,1433
201373,Super 8 Pulaski,Pulaski,13142,43.5572,-76.11703,2,105.42,64.42,1434
229581,Bavarian Manor Country Inn,Purling,12470,42.2849,-74.02475,2.5,205.43,125.43,1435
251934,Howard Johnson Inn Queens,Queens Village,11428,40.71913,-73.73391,2,179.1,118.21,1436
244863,Country Inn & Suites By Carlson,Queensbury,12804,43.34828,-73.69019,3,259.18,199.18,1437
193159,Sleep Inn & Suites,Queensbury,12804,43.33605,-73.67895,2.5,103.71,76.5,1438
245729,Six Flags Great Escape Lodge & Indoor Waterpark,Queensbury,12804,43.35182,-73.69756,3.5,300.19,220.14,1439
245512,Quality Inn Glens Falls,Queensbury,12804,43.32992,-73.67972,2.5,81.37,80.37,1440
219490,"Super 8 Queensbury, Glens Falls",Queensbury,12804,43.29735,-73.68069,2,54.4,46.4,1441
127538,Econo Lodge,Queensbury,12804,43.32994,-73.67979,2,84.4,64.4,1442
251452,Red Roof Inn Glens Falls Lake George,Queensbury,12804,43.33809,-73.67998,2,84.995,74.9945,1443
194911,Days Inn Queensbury / Lake George,Queensbury,12804-7859,43.29671,-73.67786,2,84.99,68.46,1444
124592,Ramada Queensbury/Lake George,Queensbury,12804,43.32658,-73.68342,2,98.1,94.51,1445
554037,Duck Lake Campground,Red Creek,13143,43.15113,-76.69378,2,61.11,60.11,1446
264830,The Red Hook Country Inn,Red Hook,12571,41.99393,-73.87661,3.5,475.46,259.46,1447
594587,Wyndham Garden LaGuardia South,Rego Park,11374,40.73206,-73.86668,3.5,247.07,237.07,1448
135154,Capital Inn & Suites,Rensselaer,12144,42.62315,-73.73852,2,91.37,90.37,1449
194126,Holiday Inn Express Hotel & Suites East Greenbush,Rensselaer,12144,42.63324,-73.70216,2.5,139.34,108.34,1450
459177,The Lake House Townhouses,Richfield Springs,13439,42.85513,-74.98494,2.5,135.0077,85.0051,1451
264338,Holiday Inn Express Hotel & Suites Long Island-East End,Riverhead,11901,40.92435,-72.70212,2.5,145.34,104.34,1452
375494,Hyatt Place Long Island East End,Riverhead,11901,40.91883,-72.65624,3,139,113.05,1453
347172,Hotel Indigo East End,Riverhead,11901,40.91859,-72.72112,3.5,190.41,170.41,1454
267432,Hilton Garden Inn Riverhead,Riverhead,11901,40.92247,-72.71548,3,130.38,129.38,1455
224244,Budget Host East End Hotel in Riverhead,Riverhead,11901,40.91342,-72.66314,2,99,89.1,1456
671443,Greenview Inn Riverhead,Riverhead,11901,40.91649,-72.69952,2,91.3851,82.2441,1457
128320,The East Avenue Inn & Suites,Rochester,14607,43.1549,-77.59383,2.5,169.32,129.32,1458
216168,Country Inn & Suites Rochester-Pittsford-Brighton,Rochester,14618,43.11092,-77.54756,3,109.41,93.41,1459
354134,"Homewood Suites by Hilton Rochester/Greece, NY",Rochester,14615,43.20838,-77.67168,3,129.45,110.45,1460
429005,Hampton Inn & Suites Rochester/Henrietta,Rochester,14623,43.08597,-77.61787,2.5,139.32,101.32,1461
387410,Microtel Inn & Suites by Wyndham Chili/Rochester Airport,Rochester,14624,43.10359,-77.75331,2,109.46,59.46,1462
129284,Comfort Inn Rochester - Greece,Rochester,14615,43.20538,-77.66757,2.5,114.39,85.39,1463
138895,Radisson Hotel Rochester Riverside,Rochester,14604,43.15657,-77.6093,3.5,159.33,109.33,1464
312953,Hampton Inn Rochester Irondequoit,Rochester,14621,43.19804,-77.5821,2.5,189.37,107.37,1465
107482,DoubleTree by Hilton Rochester,Rochester,14623,43.08714,-77.60648,3.5,169.42,160.42,1466
153588,Comfort Suites,Rochester,14623,43.07218,-77.62552,2.5,129.38,119.38,1467
115224,The Strathallan- a DoubleTree by Hilton,Rochester,14607,43.15391,-77.58969,3,215.14,214.14,1468
129314,Hyatt Regency Rochester,Rochester,14604,43.15672,-77.60853,3.5,224.1843,149.1227,1469
138572,Best Western Rochester Marketplace Inn,Rochester,14623,43.0873,-77.61196,2.5,80.46,68.46,1470
272948,Comfort Inn Rochester Monroe Avenue,Rochester,14618,43.11155,-77.54844,2.5,110.49,109.49,1471
117638,Hampton Inn Rochester - North,Rochester,14615,43.20952,-77.67143,2.5,139.46,113.46,1472
130240,Extended Stay America - Rochester - Greece,Rochester,14615,43.21039,-77.6716,2.5,90.44,81.44,1473
138192,Fairfield Inn & Suites by Marriott Rochester West/Greece,Rochester,14615,43.20428,-77.67308,3,130.41,129.41,1474
130524,Extended Stay America - Rochester - Henrietta,Rochester,14623,43.08708,-77.60141,2.5,81.45,80.45,1475
169910,Homewood Suites Rochester Henrietta,Rochester,14623,43.07195,-77.62563,3,179.4,118.4,1476
106426,Rochester Airport Marriott,Rochester,14615,43.20801,-77.67819,3.5,204.32,161.32,1477
131416,Holiday Inn Express Rochester - Greece,Rochester,14615,43.20591,-77.671,2.5,110.3,109.3,1478
116619,Residence Inn by Marriott Rochester Henrietta,Rochester,14623,43.08713,-77.59555,3,219.45,135.45,1479
226958,A B&B at the Edward Harris House Inn,Rochester,14607,43.14963,-77.57425,3,189.1556,179.1474,1480
203309,Holiday Inn Express Rochester NE- Irondequoit,Rochester,14609,43.19673,-77.57684,2.5,128.9178,98.9369,1481
203898,Inn on Broadway,Rochester,14607,43.15637,-77.60016,3.5,259.3,179.3,1482
148867,Holiday Inn Rochester Downtown,Rochester,14614,43.15689,-77.61358,3.5,264.41,124.41,1483
141982,Residence Inn by Marriott West Rochester,Rochester,14615,43.20505,-77.67328,3,290.46,289.46,1484
108445,Courtyard by Marriott Rochester East/Penfield,Rochester,14625,43.12531,-77.49861,3,149.48,118.48,1485
313750,Towpath Motel,Rochester,14618,43.12001,-77.55753,2,69.32,62.5,1486
447686,"Home2 Suites by Hilton Rochester Henrietta, NY",Rochester,14623,43.0871,-77.61155,2.5,99.45,89.45,1487
116885,Holiday Inn Express Rochester - University Area,Rochester,14623,43.10678,-77.61744,2.5,129.4,93.4,1488
131410,"Country Inn & Suites, Rochester Airport-University Area",Rochester,14623,43.10499,-77.61576,3,159.45,95.45,1489
140588,Holiday Inn Hotel & Suites Rochester - Marketplace,Rochester,14623,43.08711,-77.63184,3,160.33,159.33,1490
120928,Courtyard by Marriott Rochester Brighton,Rochester,14623,43.10676,-77.61891,3,249.48,224.48,1491
274680,Staybridge Suites Rochester University,Rochester,14611,43.13036,-77.63633,3,313.99,144.99,1492
107970,Lexington Hotel Rochester Airport,Rochester,14624,43.13088,-77.65909,3,99.31,79.16,1493
109893,Best Western The Inn At Rochester Airport,Rochester,14624,43.13098,-77.66585,2.5,110.37,76.49,1494
161302,Quality Inn Rochester Airport,Rochester,14624,43.13926,-77.66873,2.5,60.3179,59.3179,1495
121862,Fairfield Inn Marriott Rochester Airport,Rochester,14624,43.1308,-77.66885,2.5,110.31,109.31,1496
121492,Radisson Hotel Rochester Airport,Rochester,14623,43.09262,-77.6646,3,129.45,103.45,1497
486336,Hilton Garden Inn Rochester University,Rochester,14620,43.12321,-77.6197,3,219.46,144.46,1498
458737,Motel 6 Rochester Airport,Rochester,14624,43.13644,-77.66595,2,54.32,53.99,1499
471903,Econo Lodge,Rochester,14623,43.07268,-77.64454,2,60.35,50.35,1500
467905,Hilton Garden Inn Rochester Downtown,Rochester,14604,43.1568,-77.60801,3,179.37,118.37,1501
655236,Hampton Inn by Hilton Rochester Penfield,Rochester,14526,43.12417,-77.48757,2.5,0,0,1502
201109,Ramada Rock Hill at Sullivan Center,Rock Hill,12775,41.62252,-74.59016,3,160.37,130.37,1503
629007,Windsong Retreat Bed & Breakfast,Rock Hill,12775,41.62259,-74.60281,3,160.45,159.45,1504
107947,Best Western Mill River Manor,Rockville Centre,11570,40.65752,-73.64894,2.5,209,156.76,1505
238377,Ramada Rockville Centre,Rockville Centre,11570,40.65669,-73.62403,2.5,195,131.75,1506
213132,Hampton Inn & Suites by Hilton Rockville Centre,Rockville Centre,11570,40.65771,-73.65263,2.5,209.37,179.37,1507
234347,Rockville Centre Inn,Rockville Centre,11570,40.65615,-73.65754,2,140.38,139.38,1508
478329,Hampton Inn Rome,Rome,13441,43.2226,-75.41947,2.5,169.0299,139.0244,1509
268734,Wingate By Wyndham Rome,Rome,13441,43.20966,-75.41337,2.5,130.0068,129.0068,1510
127999,Quality Inn Rome,Rome,13440,43.20877,-75.45959,2.5,99.995,89.9945,1511
513308,Inn At The Beeches,Rome,13440,43.24422,-75.45662,3.5,135.0077,105.0061,1512
683337,Red Carpet Inn Rome,Rome,13440,43.19613,-75.45448,2.5,0,0,1513
215728,Hilton Garden Inn Islip,Ronkonkoma,11779,40.78711,-73.12312,3,120.21,115.21,1514
199979,Courtyard by Marriott Long Island MacArthur Airport,Ronkonkoma,11779,40.81358,-73.1028,3,194.0094,169.019,1515
130097,Rodeway Inn Macarthur Airport,Ronkonkoma,11779,40.78832,-73.1385,2,129.21,109.2,1516
415534,The 1850 House Inn and Tavern,Rosendale,12472,41.84384,-74.08385,2.5,170.47,169.47,1517
131922,The Roslyn Hotel,Roslyn,11576,40.80104,-73.65231,3.5,518.1,398,1518
266831,Holiday Inn Express Roslyn - Manhasset Area,Roslyn,11576,40.7983,-73.66413,2.5,149,129,1519
664075,Hilton Garden Inn Roslyn,Roslyn,11050,40.80783,-73.65685,3,230.35,229.35,1520
138152,Courtyard by Marriott Rye,Rye,10580,40.98925,-73.67127,3,189.37,135.37,1521
126894,Doral Arrowwood,Rye Brook,10573,41.04233,-73.68689,4,179.39,139.39,1522
112928,Hilton Westchester,Rye Brook,10573,41.00834,-73.69043,3.5,184.1514,109.0898,1523
643617,Goodfellos Suites,Sackets Harbor,13685,43.94741,-76.12043,2.5,280.7209,95.245,1524
208515,Holiday Inn Express & Suites Salamanca,Salamanca,14779,42.15934,-78.74403,2.5,120.3,91.3,1525
276048,Seneca Allegany Resort & Casino,Salamanca,14779,42.15301,-78.74631,3.5,325.4,175.4,1526
408642,Caldwell House Bed & Breakfast,Salisbury Mills,12577,41.43147,-74.1227,3,365.31,215.31,1527
245489,Kiwassa Lake Bed & Breakfast and Cabins,Saranac Lake,12983,44.28782,-74.15834,3,276.044,275.044,1528
495558,Best Western Mountain Lake Inn,Saranac Lake,12983,44.31469,-74.11942,2.5,109.0188,99.0099,1529
106579,The Saratoga Hilton,Saratoga Springs,12866,43.08583,-73.78365,3,330.22,329.22,1530
369500,Saratoga Downtowner,Saratoga Springs,12866,43.08156,-73.78602,2,91,71,1531
208256,The Inn at Saratoga,Saratoga Springs,12866,43.07581,-73.78693,3,117,116,1532
202457,Comfort Inn & Suites,Saratoga Springs,12866,43.10362,-73.75098,2,181.43,180.43,1533
235766,Best Western Plus Saratoga Springs,Saratoga Springs,12866-6203,43.04328,-73.79067,2.5,213.46,212.46,1534
169917,Hilton Garden Inn Saratoga Springs,Saratoga Springs,12866,43.06934,-73.78882,3,449.19,329.15,1535
254042,South Broadway Inn and Spa,Saratoga Springs,12866,43.06946,-73.78876,3,129.42,79.42,1536
107973,Holiday Inn Saratoga Springs,Saratoga Springs,12866,43.07617,-73.78681,3,343.32,342.32,1537
220696,Courtyard by Marriott Saratoga Springs,Saratoga Springs,12866,43.08841,-73.77885,3,214,199.01,1538
239421,Residence Inn by Marriott Saratoga Springs,Saratoga Springs,12866,43.09466,-73.75485,3,168.9472,142.9543,1539
226135,Union Gables Bed & Breakfast,Saratoga Springs,12866,43.0772,-73.77986,3,226.0123,225.0123,1540
226529,Saratoga Farmstead B&B,Saratoga Springs,12866,43.09425,-73.82492,3,225.17,175.17,1541
191897,Community Court at Congress Park,Saratoga Springs,12866,43.07677,-73.78663,2,266.33,265.33,1542
222582,Gideon Putnam Resort And Spa,Saratoga Springs,12866,43.05784,-73.79818,4,199,119,1543
484589,Embassy Suites Saratoga Springs,Saratoga Springs,12866,43.07926,-73.78991,3.5,169.39,149.39,1544
576691,Saratoga Casino Hotel,Saratoga Springs,12866,43.06172,-73.77864,4,255.15,135.15,1545
675707,The Inn At Five Points,Saratoga Springs,12866,43.07364,-73.78087,3.5,0,0,1546
137901,Comfort Inn Saugerties,Saugerties,12477,42.08946,-73.97344,2.5,145.41,130.41,1547
108793,Howard Johnson Inn - Saugerties,Saugerties,12477,42.08768,-73.97406,2,101.0378,100.0378,1548
552351,Diamond Mills Hotel & Tavern,Saugerties,12477,42.07312,-73.95088,3.5,275.42,250.42,1549
445579,The Inn at Tamayo,Saugerties,12477,42.07722,-73.95214,3,171.41,170.41,1550
107974,DoubleTree by Hilton Hotel Schenectady,Schenectady,12308,42.81193,-73.93555,3.5,219.37,152.37,1551
120801,Days Inn Schenectady,Schenectady,12308,42.81189,-73.93557,2,155.44,71.96,1552
219452,Quality Inn,Schenectady,12303,42.77245,-73.93658,2.5,99.48,99,1553
255299,Hampton Inn Schenectady,Schenectady,12305,42.81219,-73.94084,2.5,170.33,169.33,1554
213801,Super 8 Schenect/Albany Area,Schenectady,12303-4550,42.76408,-73.93932,2,76.17,71.17,1555
152821,Americas Best Value Inn-Schenectady/Albany West,Schenectady,12307,42.80891,-73.93635,2,90.34,79.99,1556
629203,Courtyard by Marriott Schenectady at Mohawk Harbor,Schenectady,12305,42.82647,-73.93163,3,195.01,179.01,1557
215256,The Parker Inn & Suites,Schenectady,12305,42.8125,-73.94141,2.5,155,145,1558
450205,The Glen Sanders Mansion,Schenectady,12302,42.8232,-73.95959,3.5,179.34,164.09,1559
153202,Quality Inn & Suites,Schoharie,12157,42.70326,-74.31438,2.5,95.11,85.11,1560
246266,Tumble Inn,Schroon Lake,12870,43.82622,-73.77301,2.5,116.39,115.39,1561
313412,Beautiful Valley Guesthouse,Scottsville,14546,43.01957,-77.75361,3,135.1017,115.0867,1562
409576,Hampton Inn Seneca Falls,Seneca Falls,13148,42.90705,-76.83164,2.5,150.3,149.3,1563
186583,Microtel Inn & Suites by Wyndham Seneca Falls,Seneca Falls,13148,42.90346,-76.83136,2,90.3,70.3,1564
244764,John Morris Manor Bed & Breakfast,Seneca Falls,13148,42.92196,-76.75144,3,175.47,125.47,1565
628892,The Gould Hotel,Seneca Falls,13148,42.91075,-76.79895,3.5,197.37,142.37,1566
469310,Travelers Inn,Sharon Springs,13326,42.78988,-74.62528,2,139,75,1567
543350,The Checkered Moose Inn,Sherburne,13460,42.67665,-75.49824,3,140.38,139.38,1568
142928,Super 8 - Sidney,Sidney,13838,42.29977,-75.41002,2,80.41,52,1569
130098,Americas Best Value Inn,Smithtown,11787,40.85096,-73.16245,1,101.0044,100.0044,1570
321427,La Quinta Inn & Suites JFK Airport,South Ozone Park,11420,40.68383,-73.80671,2.5,180.25,179.25,1571
207190,Econo Lodge South Ozone Park,South Ozone Park,11420,40.67705,-73.82513,2,171.3,170.3,1572
108267,Holiday Inn Express Stony Brook,South Setauket,11720,40.8887,-73.09714,2.5,160.41,140.41,1573
187354,The Atlantic,Southampton,11968,40.89541,-72.45411,2.5,119.36,97.36,1574
653103,Hotel Ze,Southampton,11968,40.88804,-72.38987,3.5,500,499,1575
189756,Capri,Southampton,11968,40.89922,-72.3893,3.5,800.39,250.12,1576
437430,Humble Hill Farm and Lodge,Spencer,14883,42.24653,-76.42325,3,125.4,89.4,1577
124296,Quality Inn,Spring Valley,10977,41.10456,-74.02559,2.5,130.06,100.05,1578
307687,Microtel Inn & Suites by Wyndham Springville,Springville,14141,42.50103,-78.68973,2,109,67.15,1579
432374,The Queen of the Catskills B&B,Stamford,12167,42.41357,-74.6253,3,190.4,165.4,1580
430107,The Catskills B & B,Stamford,12167,42.41362,-74.62526,3,425.35,215.35,1581
355451,Jennys Country Manor Lodge,Stanfordville,12581,41.9592,-73.74469,2,125.34,105.34,1582
169764,Comfort Inn Staten Island,Staten Island,10314,40.58687,-74.19143,2.5,109.17,99,1583
196388,Hilton Garden Inn New York / Staten Island,Staten Island,10314,40.61512,-74.17786,3,258.8951,125.0547,1584
357240,Ramada Staten Island,Staten Island,10314,40.60841,-74.14661,2.5,350.42,150.42,1585
275835,Holiday Inn Express Staten Island West,Staten Island,10314,40.58686,-74.19143,2.5,125.0072,91.0045,1586
258374,Hampton Inn & Suites Staten Island,Staten Island,10314,40.61286,-74.17925,2.5,159.021,129.0155,1587
251615,Fort Place Bed & Breakfast,Staten Island,10301,40.642,-74.07902,2,121.12,120.12,1588
477199,The Harbor House Bed & Breakfast,Staten Island,10305,40.61548,-74.06338,2.5,130.19,129.19,1589
347705,Victorian Bed & Breakfast,Staten Island,10310-1226,40.63676,-74.12343,2.5,145.0234,135.0251,1590
446805,Holiday Inn Staten Island,Staten Island,10314,40.58683,-74.19143,3,188.9248,101.1155,1591
617553,1712 House,Stone Ridge,12484,41.86152,-74.14784,3.5,325,275,1592
624165,ElmRock Inn Bed and Breakfast,Stone Ridge,12484,41.82516,-74.18978,4,225.18,155.18,1593
426127,Hilton Garden Inn Stony Brook,Stony Brook,11794,40.91355,-73.11899,3,259.3,134.3,1594
224402,Three Village Inn,Stony Brook,11790,40.91874,-73.14841,3,219.0114,159.0083,1595
108299,Crowne Plaza Suffern - Mahwah,Suffern,10901,41.11905,-74.11429,3.5,140.41,129.41,1596
131441,Howard Johnson Inn Suffern,Suffern,10901,41.11533,-74.1137,2,123.3,82.8,1597
114323,Comfort Inn Syosset,Syosset,11791,40.8087,-73.51577,2.5,119.49,109.49,1598
178403,Crowne Plaza Syracuse,Syracuse,13210,43.0474,-76.14179,3.5,214.21,144.21,1599
378394,Hotel Skyler,Syracuse,13210,43.04376,-76.13661,3,249.46,169.46,1600
119285,Comfort Inn Fairgrounds,Syracuse,13209,43.109,-76.28592,2.5,110.2,99.95,1601
429774,Courtyard Syracuse Downtown At Armory Square,Syracuse,13202,43.04875,-76.156,3,179.35,125.35,1602
333091,Hampton Inn and Suites Syracuse Erie Boulevard / I - 690,Syracuse,13224,43.05558,-76.08623,2.5,159.24,125.25,1603
109589,Comfort Inn Carrier Circle,Syracuse,13206,43.08544,-76.08999,2.5,85.45,79.45,1604
228391,Parkview Hotel,Syracuse,13210,43.04738,-76.14099,3,160.18,159.18,1605
127171,Red Roof Inn Syracuse,Syracuse,13206,43.09106,-76.09296,2,67.39,56.99,1606
139117,Genesee Grande Hotel and Suites,Syracuse,13210,43.04686,-76.13539,3.5,229.25,149,1607
429536,Residence Inn Syracuse Downtown At Armory Square,Syracuse,13202,43.04904,-76.15554,3,219.35,159.35,1602
117657,Days Inn Syracuse University,Syracuse,13206,43.09047,-76.09306,2,77.42,53.42,1608
105928,Sheraton Syracuse University Hotel & Conference Center,Syracuse,13210,43.04115,-76.13446,3.5,164.42,163.42,1609
194039,Jefferson Clinton Hotel,Syracuse,13202,43.04708,-76.15381,3,208.5359,158.647,1610
141777,Knights Inn East Syracuse,Syracuse,13206,43.09002,-76.0923,1.5,196.49,187.49,1611
107979,Clarion Inn & Suites Fairgrounds,Syracuse,13209,43.11594,-76.2714,3,135.42,85.42,1612
195595,Best Western The Inn At The Fairgrounds,Syracuse,13209,43.08137,-76.22784,2.5,125.42,106.42,1613
349037,Rodeway Inn,Syracuse,13206,43.08916,-76.09182,1.5,58.43,50.43,1614
138622,Quality Inn & Suites Downtown,Syracuse,13203,43.05313,-76.14689,2.5,115.39,95.39,1615
464893,Marriott Syracuse Downtown,Syracuse,13202,43.04566,-76.15088,4,219.01,179.01,1616
594619,Aloft Syracuse Inner Harbor,Syracuse,13204,43.06016,-76.16262,3,129.33,119.33,1617
601273,SunView Motel,Tannersville,12485,42.19567,-74.12554,2.5,189.4,99.4,1618
250447,Sheraton Tarrytown Hotel,Tarrytown,10591,41.0617,-73.83546,3.5,209.19,169.18,1619
112937,DoubleTree by Hilton Tarrytown,Tarrytown,10591,41.06095,-73.86208,3.5,179.43,174.43,1620
229454,Tarrytown House Estate on the Hudson,Tarrytown,10591,41.04807,-73.85744,3.5,379.22,159.23,1621
213065,SpringHill Suites by Marriott Tarrytown/Greenburgh,Tarrytown,10591,41.06335,-73.84404,3,139.1244,119.1079,1622
106124,Westchester Marriott,Tarrytown,10591,41.06065,-73.83251,3.5,149.3,129.3,1623
138150,Courtyard by Marriott Tarrytown Greenburgh,Tarrytown,10591,41.06497,-73.84449,3,209.21,147.2,1624
493919,Castle Hotel & Spa,Tarrytown,10591,41.06767,-73.84709,4.5,709.5836,599.493,1625
110545,Super 8 Ticonderoga,Ticonderoga,12883,43.85778,-73.43801,2,75.44,67.44,1626
499109,Best Western Plus Ticonderoga Inn & Suites,Ticonderoga,12883,43.85762,-73.42771,2.5,132.0097,112.0024,1627
180859,Center Way Hotel Tonawanda,Tonawanda,14150,42.99741,-78.86564,2,67.95,61.16,1628
218692,Days Inn,Tonawanda,14150,42.98487,-78.82291,2,81.46,80.46,1629
221319,Econo Lodge Tonawanda,Tonawanda,14150,43.00884,-78.82234,2,100.41,54.41,1630
248462,Knights Inn Tonawanda/Buffalo Area,Tonawanda,14150,43.00803,-78.82234,1.5,55.36,50.36,1631
590829,Walk Away Stays Vacation Rentals Buffalo,Tonawanda,14150,42.99703,-78.82628,3.5,110,109,1632
464101,Royal Inn,Tonawanda,14150,42.99195,-78.82267,2,65.55,50,1633
476466,Budget Inn,Tonawanda,14150,42.98076,-78.89405,2,60.3,45,1634
325910,Hilton Garden Inn Troy,Troy,12180,42.73856,-73.672,3,209.4,159.4,1635
142923,Best Western Plus Franklin Square Inn Troy/Albany,Troy,12180,42.73376,-73.68854,2.5,269.99,152.99,1636
247756,Olde Judge Mansion,Troy,12180,42.75204,-73.68125,2,105.37,85.37,1637
209540,Best Western Tully Inn,Tully,13159,42.79843,-76.11919,2.5,145.37,79.37,1638
106149,Long Island Marriott,Uniondale,11553,40.72305,-73.58653,3.5,249.46,195.46,1639
422115,Holiday Inn Express & Suites Utica,Utica,13502,43.10979,-75.22082,2.5,164.38,134.38,1640
201790,Knights Inn Utica,Utica,13502,43.11364,-75.21391,1.5,64.99,54.99,1641
266256,Days Inn Utica,Utica,13502,43.109,-75.21945,2,107.0086,64.804,1642
261895,Hampton Inn Utica,Utica,13502,43.11,-75.21844,2.5,136.17,135.17,1643
209365,Best Western Gateway Adirondack Inn,Utica,13502,43.10968,-75.21886,2.5,122.31,83.31,1644
126950,Radisson Hotel Utica Centre,Utica,13501,43.1011,-75.23185,3.5,159.36,129.36,1645
555423,Fairfield Inn & Suites Utica,Utica,13502,43.10717,-75.2218,2.5,184.38,164.38,1646
307961,Hotel Utica,Utica,13502,43.10235,-75.23091,3,90.39,89.39,1647
127366,Red Roof Inn Utica,Utica,13502,43.11344,-75.21625,2,69.9935,59.993,1648
226443,Rosemont Inn Bed & Breakfast,Utica,13501,43.09421,-75.24619,3,135.5,125.02,1649
116969,Vernon Downs Casino and Hotel,Vernon,13476,43.06847,-75.52552,2.5,116.5855,115.5855,1650
406054,La Quinta Inn & Suites Verona,Verona,13478,43.12291,-75.59415,2.5,104.0048,98.9951,1651
259323,Turning Stone Resort And Casino,Verona,13478,43.11308,-75.59473,4,249.013,133.0064,1652
265277,Microtel Inn & Suites by Wyndham Verona,Verona,13478,43.10784,-75.60269,2.5,109.0058,89.0047,1653
309919,Fairfield Inn & Suites by Marriott Verona,Verona,13478,43.11601,-75.59723,2.5,144.0068,139.0174,1654
278591,Comfort Suites,Vestal,13850,42.09685,-75.99195,2.5,129.0068,99.0052,1655
169113,Courtyard Marriott Binghamton,Vestal,13850,42.09612,-75.97971,3,169.14,78.99,1656
265995,Holiday Inn Express Hotel & Suites Vestal,Vestal,13850,42.09674,-75.98645,2.5,139.44,99.44,1657
398674,"Homewood Suites by Hilton Binghamton/Vestal, NY",Vestal,13850,42.09674,-75.98645,3,119.39,109.39,1658
115195,Residence Inn By Marriott Binghamton University,Vestal,13850,42.09369,-75.95631,3,120.0164,119.0164,1659
152874,Hampton Inn & Suites Binghamton / Vestal,Vestal,13850,42.09502,-75.98253,2.5,129.37,119.37,1660
203906,Parkway Inn,Vestal,13850,42.08939,-76.03851,2,56.68,55.68,1661
129900,Quality Inn & Suites Vestal Binghamton,Vestal,13850,42.0961,-75.97548,3,85.9545,84.9545,1662
564055,Candlewood Suites Vestal - Binghamton,Vestal,13850,42.0967,-75.98591,2.5,114.9965,96.9953,1663
139577,Hampton Inn & Suites Rochester/Victor,Victor,14564,43.02184,-77.43977,2.5,169.16,129,1664
264461,Holiday Inn Express Hotel & Suites Rochester - Victor,Victor,14564,43.00958,-77.44736,2.5,139.46,108.46,1665
185172,Microtel Inn by Wyndham Victor/Rochester,Victor,14564,43.01025,-77.44636,2,70.45,69.45,1666
273795,Best Western Plus Victor Inn & Suites,Victor,14564,43.00407,-77.4411,2.5,110.39,76.49,1667
311972,Homewood Suites by Hilton Rochester Victor,Victor,14564,43.01097,-77.45048,3,139.1145,129.1062,1668
207269,The Inn And Spa At East Wind,Wading River,11792,40.94403,-72.81838,3.5,109.0058,98.1052,1669
620954,Tin Brook Bed and Breakfast,Walden,12586,41.55842,-74.15907,3.5,179.1474,115.0947,1670
430552,Jones Beach Hotel,Wantagh,11793,40.66017,-73.50864,3,135.33,100.33,1671
247231,Holiday Inn Express Syracuse Fairgrounds,Warners,13164,43.10759,-76.27278,2.5,129.22,119,1672
254038,Inn at Stony Creek,Warwick,10990,41.30693,-74.39023,3,180.0093,140.0072,1673
262929,Peach Grove Inn,Warwick,10990,41.25209,-74.32551,4,269.36,239.36,1674
471701,Oakcliff Bed and Breakfast,Waterford,12188,42.82507,-73.72946,3.5,129.1062,109.0898,1675
107982,Holiday Inn Waterloo - Seneca Falls,Waterloo,13165,42.90493,-76.83644,3,219.2,99.19,1676
106537,Ramada Watertown,Watertown,13601,43.97501,-75.95273,2.5,117.37,76.37,1677
407552,Fairfield Inn & Suites Watertown Thousand Islands,Watertown,13601,43.98171,-75.94122,2.5,140.47,120.47,1678
259280,Hampton Inn Watertown,Watertown,13601,43.97798,-75.9405,2.5,129.41,93.41,1679
208714,Best Western Watertown Fort Drum,Watertown,13601,43.97175,-75.91141,2.5,125.3,72.3,1680
389214,Hilton Garden Inn Watertown/Thousand Islands,Watertown,13601,43.97609,-75.94707,3,178.861,128.9003,1681
118975,Econo Lodge Watertown,Watertown,13601,43.97684,-75.93581,2,70.41,60.41,1682
112234,Comfort Inn & Suites Watertown - 1000 Islands,Watertown,13601,43.97794,-75.94043,2,149.2,99,1683
352813,Rainbow Motel,Watertown,13601,44.02105,-75.93035,2,80.49,50.49,1684
264382,Holiday Inn Express Hotel & Suites Watertown-Thousand Island,Watertown,13601,43.97837,-75.94658,2.5,159.46,98.46,1685
